center_id,descripcio_servei,nom,adreça,titularitat,temps_mitja_espera,places_publiques,places_privades,places_totals
10075,Residència assistida per a gent gran - temporal o permanent,Residència Madre Ráfols,"C. Molí de Rovira, 18 08720 Vilafranca del Penedès,Alt Penedès","Grup Lantus, SL",2 anys i 8 mesos,31,49,80
10076,Residència assistida per a gent gran - temporal o permanent,Llar d'Avis Josefina Mata,"C. Amàlia Soler, 155 08720 Vilafranca del Penedès,Alt Penedès",Fundació Privada Llar d'Avis de la UEBE a Vilafranca del Penedès,,,49,
10077,Residència assistida per a gent gran - temporal o permanent,Residència Assistida Ricard Fortuny,"Av. Garraf, 3 08720 Vilafranca del Penedès,Alt Penedès",Consorci Sociosanitari de Vilafranca del Penedès,1 any i 7 mesos,95,16,111
10078,Residència assistida per a gent gran - temporal o permanent,Jardí Residencial Torre Magret Vilalba,"C. Via Augusta, 1 08455 Vilalba Sasserra,Vallès Oriental","Jardí Residencial Torre Magret, SL",11 mesos,46,26,72
10079,Residència assistida per a gent gran - temporal o permanent,Casa de Amparo (servei de residència assistida),"Rbl. Ventosa, 20 08800 Vilanova i la Geltrú,Garraf",Fundació Privada Casa de Amparo,1 any i 9 mesos,54,25,79
10080,Residència assistida per a gent gran - temporal o permanent,Residència d'Avis Santa Teresa,"C. Ravalet, 2 08800 Vilanova i la Geltrú,Garraf","Residència Geriàtrica Santa Teresa, S.L",,,24,
10083,Residència assistida per a gent gran - temporal o permanent,Cugat residencial,"C. Xarxes, 17 08800 Vilanova i la Geltrú,Garraf","Residencial Tercera Edad Cugat, SL",,,52,
10084,Residència assistida per a gent gran - temporal o permanent,Centre residencial Els Josepets,"C. Sant Josep, 16-22 08800 Vilanova i la Geltrú,Garraf",Assistència Integral Social i Sanitària (AISSA),1 any i 8 mesos,108,31,139
10085,Residència assistida per a gent gran - temporal o permanent,Residència les Onades,"c. Prat, 38-40 08800 Vilanova i la Geltrú,Garraf","Vida Senior Vilanova, SL",,,75,
10086,Residència assistida per a gent gran - temporal o permanent,Casa de Repòs Verge de la Salut i Sant Camil,"C. Camí de Cal Sereno, 2 08410 Vilanova del Vallès,Vallès Oriental",Fundació Privada Verge de la Salut i Sant Camil,,,34,
10087,Residència assistida per a gent gran - temporal o permanent,Residencial Avi Danilo,"C. Camí de les Roquetes, 1 08756 Palma de Cervelló, la,Baix Llobregat","Amistat i Benestar, SL",,,35,
10088,Residència assistida per a gent gran - temporal o permanent,Casa de Repòs (servei de residència assistida),"C. Dr. Santiago Geli, 3-5 17401 Arbúcies,Selva",Residencia de la Santa Cruz en Arbúcies - Congregació de Germanes Hospitalàries de la Santa Creu,10 mesos,51,17,68
10089,Residència assistida per a gent gran - temporal o permanent,Sagrat Cor (servei de residència assistida),"C. Nou, 41 17820 Banyoles,Pla de l'Estany","Residència Geriàtrica Banyoles, SL",2 anys i 5 mesos,35,81,116
10090,Residència assistida per a gent gran - temporal o permanent,Residència Bella Tardor,"Psg. de la Puda, 46-54 17820 Banyoles,Pla de l'Estany",Fundació Privada Hna. Marta Bernal,,,38,
10091,Residència assistida per a gent gran - temporal o permanent,Hogar Santa Teresa Jornet (servei de residència assistida),"C. Valls, 67 17820 Banyoles,Pla de l'Estany","Dama Gestión Asistencial, SL",,,40,
10092,Residència assistida per a gent gran - temporal o permanent,Residència el Mirador de l'Estany,"Ctr. Banyoles a Figueres, Km 1,5 17820 Banyoles,Pla de l'Estany","El Mirador de l'Estany, SL",1 any i 3 mesos,27,8,35
10093,Residència assistida per a gent gran - temporal o permanent,Residència el Vellet,"C. Rambla, 25 17820 Banyoles,Pla de l'Estany","Residències 3a Edat El Vellet, SL",3 mesos,20,4,24
10094,Residència assistida per a gent gran - temporal o permanent,Residència La Solana de Banyoles,"C. Prior Agustí, s/n cantonada c. de la Sardana, 202 17820 Banyoles,Pla de l'Estany","La Solana de Banyoles, SL",3 anys i 2 mesos,21,77,98
10095,Residència assistida per a gent gran - temporal o permanent,Residència Can Carré,"C. Sant Martirià, 75-77 17820 Banyoles,Pla de l'Estany","Artris Serveis Socials, SL",4 mesos,21,4,25
10096,Residència assistida per a gent gran - temporal o permanent,Residència assistida Joaquina Redondo Muñoz,"C. Major, 7-9 17820 Banyoles,Pla de l'Estany",Joaquina Redondo Muñoz,,,21,
10097,Residència assistida per a gent gran - temporal o permanent,Residència La Vila Gran,"C. Tarragona, 30-36 17820 Banyoles,Pla de l'Estany","Xartexsan,SL",,,61,
10098,Residència assistida per a gent gran - temporal o permanent,Residència assistida Edat3 Besalú,"C. Mallorca, s/n 17850 Besalú,Garrotxa","Edat3 Besalú, SL",1 any i 1 mes,41,4,45
10099,Residència assistida per a gent gran - temporal o permanent,Residència Santa Anna,"C. Santa Anna, 41 17162 Bescanó,Gironès","Santa Anna Residència i Centre de Dia, SL",7 mesos,60,6,66
10100,Residència assistida per a gent gran - temporal o permanent,Residència geriàtrica Zoilo Feliu,"C. Hospital, 9 17100 Bisbal d'Empordà, la,Baix Empordà",Ajuntament de La Bisbal d'Empordà,10 mesos,57,5,62
10101,Residència assistida per a gent gran - temporal o permanent,Hospital-Asil Sant Jaume,"C. Jaume Arcelós, 1 17300 Blanes,Selva",Corporació de Salut del Maresme i de la Selva,1 any i 11 mesos,59,22,81
10102,Residència assistida per a gent gran - temporal o permanent,Residència Clívia,"C. Auger, 44 17300 Blanes,Selva","Grup Orpanimar, S.L.",4 mesos,58,6,64
10103,Residència assistida per a gent gran - temporal o permanent,Residencial Blanes,"C. Josep Tarradellas, 44 17300 Blanes,Selva","Residencial Blanes, SL",3 mesos,43,12,55
10104,Residència assistida per a gent gran - temporal o permanent,Residència Sant Oleguer de Blanes,"C. Arnau Gatell, 7-9 17300 Blanes,Selva","Residencia Sant Oleguer Park, SL",,,30,
10105,Residència assistida per a gent gran - temporal o permanent,Hospital de Cadaqués,"C. Guillem Bruguera, 10 17488 Cadaqués,Alt Empordà",Fundació Privada Hospital de Cadaqués,1 any i 10 mesos,14,8,22
10106,Residència assistida per a gent gran - temporal o permanent,Tesar Residencial,"Av. de Caldes, 4 17455 Caldes de Malavella,Selva","Grup Servei Centre TC, SL",,,52,
10107,Residència assistida per a gent gran - temporal o permanent,Residència Geriàtrica Sant Martí,"C. Dr. Josep M. Vilaseca, 39 17251 Calonge i Sant Antoni,Baix Empordà","Gran Via BCN, SL",,,67,
10108,Residència assistida per a gent gran - temporal o permanent,Residència Calonge,"C. de la Barrera, 22 17251 Calonge i Sant Antoni,Baix Empordà","Prust Folner, SL",2 anys i 5 mesos,11,24,35
10109,Residència assistida per a gent gran - temporal o permanent,Residència Mar i Sol (servei de residència assistida),"Pça. de la Llibertat, 6 17252 Calonge i Sant Antoni,Baix Empordà","Picsemservice, SL",,,23,
10110,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Campdevànol,"Psg. Cortaló, 5 17530 Campdevànol,Ripollès",Generalitat de Catalunya,7 mesos,60,,
10111,Residència assistida per a gent gran - temporal o permanent,Residència Geriàtrica Municipal L'Hospital,"Av. Lluís Jover, 3 17867 Camprodon,Ripollès",Ajuntament de Camprodon,5 mesos,38,20,58
10112,Residència assistida per a gent gran - temporal o permanent,Residència Geriàtrica Sant Josep,"Rbl. 11 de setembre, 77 17244 Cassà de la Selva,Gironès",Ajuntament de Cassà de la Selva,1 any i 3 mesos,51,23,74
10113,Residència assistida per a gent gran - temporal o permanent,Residència assistida Toribi Duran,"C. Roses, 16 17486 Castelló d'Empúries,Alt Empordà",Fundació Privada Hospital de Santa Llúcia,10 mesos,103,17,120
10115,Residència assistida per a gent gran - temporal o permanent,Residència Geriàtrica Sant Jordi,"C. del Gironès, s/n 17460 Celrà,Gironès","Residència Geriàtrica Sant Jordi, SL",1 any i 8 mesos,20,12,32
10116,Residència assistida per a gent gran - temporal o permanent,Centre de serveis per a la gent gran Vall de Terri (servei de residència assistida),"C. Mossèn Jacint Verdaguer, 35 17844 Cornellà del Terri,Pla de l'Estany","Vall del Terri, SL",2 mesos,48,4,52
10117,Residència assistida per a gent gran - temporal o permanent,Residència els Pins,"C. Closa d'en Llop, 87 17130 Escala, l',Alt Empordà","Serturist, SA",8 mesos,76,8,84
10118,Residència assistida per a gent gran - temporal o permanent,Residència Pla de Martís,"C. Martís de Baix, s/n 17832 Esponellà,Pla de l'Estany","Suara Equipaments Socials, SL",3 mesos,52,2,54
10119,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Els Arcs,"Ctr. de Llers, s/n 17600 Figueres,Alt Empordà",Generalitat de Catalunya,4 mesos,84,,
10122,Residència assistida per a gent gran - temporal o permanent,La Torre,"C. Sant Jordi, 1 17833 Fontcoberta,Pla de l'Estany","Parx 2000, SL",1 any i 10 mesos,12,19,31
10124,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Creu de Palau,"C. Jocs Olímpics, 2 17003 Girona,Gironès",Generalitat de Catalunya,10 mesos,222,,
10125,Residència assistida per a gent gran - temporal o permanent,Sanitas Residencial Gerunda,"Av. Lluís Pericot, 45-45 A 17003 Girona,Gironès","Sanitas Mayores, SL",1 any i 6 mesos,88,63,151
10126,Residència assistida per a gent gran - temporal o permanent,Centre geriàtric Maria Gay,"C. Portal Nou, 12 17004 Girona,Gironès",Instituto de Religiosas de San José de Gerona,,5,75,80
10127,Residència assistida per a gent gran - temporal o permanent,Residència per a gent gran Can Regàs,"Av. Santa Eugènia, 60-62 17005 Girona,Gironès","Can Regàs, SA",,6,42,48
10128,Residència assistida per a gent gran - temporal o permanent,Residència per a Gent Gran Puig d'en Roca,"C. Antoni Varés, 37 17007 Girona,Gironès",Generalitat de Catalunya,1 any i 2 mesos,165,,
10130,Residència assistida per a gent gran - temporal o permanent,Residència Bona Vista,"Ctr. Lladó a Navata, Km 2 (Mas Marca) 17745 Lladó,Alt Empordà","Pagés Alegrí, SL",4 anys,11,29,40
10131,Residència assistida per a gent gran - temporal o permanent,Hospital-Residència Josep Baulida (servei de residència assistida),"C. Hospital, 12 17240 Llagostera,Gironès",Patronat Municipal Hospital-Residència Josep Baulida,11 mesos,52,6,58
10132,Residència assistida per a gent gran - temporal o permanent,Residencia Continental,"C. Camí de les Cabres, 45-47 17310 Lloret de Mar,Selva","Residència Continental, SL",4 mesos,77,2,79
10133,Residència assistida per a gent gran - temporal o permanent,Asil Nicolàs Font (servei de residència assistida),"C. Vall de Venècia, 65 17310 Lloret de Mar,Selva",Fundació Asil Nicolàs Font,9 mesos,15,1,16
10134,Residència assistida per a gent gran - temporal o permanent,Residència d'avis Nostra Senyora de Foix,"C. Lloret de Mar, 31 A, Urbanització Mas Altaba 17412 Maçanet de la Selva,Selva","Residència d'avis Nostra Senyora de Foix, SL",4 mesos,17,7,24
10135,Residència assistida per a gent gran - temporal o permanent,Residència Santa Maria del Tura (servei de residència assistida),"C. Bisbe Guillamet, 5 17800 Olot,Garrotxa",Instituto de Religiosas de San José de Gerona,1 any i 8 mesos,52,82,134
10136,Residència assistida per a gent gran - temporal o permanent,Hospital de Sant Jaume,"C. Mulleras, 15 17800 Olot,Garrotxa",Fundació Antic Hospital Sant Jaume d'Olot,7 mesos,48,21,69
10137,Residència assistida per a gent gran - temporal o permanent,La Caritat (servei de residència assistida),"C. Lorenzana, 1 17800 Olot,Garrotxa",Fundació La Caritat,10 mesos,45,16,61
10138,Residència assistida per a gent gran - temporal o permanent,Residència geriàtrica Montsacopa,"C. del Rengle, 1 17800 Olot,Garrotxa",Consorci d'Acció Social de la Garrotxa,9 mesos,97,4,101
10139,Residència assistida per a gent gran - temporal o permanent,Residència Edat 3,"C. Estires, 31 17800 Olot,Garrotxa","Centre Actiu, SL",1 any i 1 mes,26,6,32
10140,Residència assistida per a gent gran - temporal o permanent,Residència la Tardor,"C. Pintor Galwey, 1 17800 Olot,Garrotxa","Residència la Tardor, SL",1 any i 10 mesos,13,39,52
10142,Residència assistida per a gent gran - temporal o permanent,Residència Assistida Palafrugell Gent Gran,"Av. Mestre Bonay, 15 17200 Palafrugell,Baix Empordà",Ajuntament de Palafrugell,1 any i 2 mesos,120,30,150
10143,Residència assistida per a gent gran - temporal o permanent,Residència Assistida Palamós Gent Gran,"C. Provença, 36 17230 Palamós,Baix Empordà",Fundació Hospital de Palamós-Serveis de Salut Integrats Baix Empordà,2 anys i 3 mesos,50,15,65
10144,Residència assistida per a gent gran - temporal o permanent,Residència Europalau,"C. Holanda, s/n 17495 Palau-saverdera,Alt Empordà","Europalau, SL",1 any i 2 mesos,12,64,76
10145,Residència assistida per a gent gran - temporal o permanent,Residència de Puigcerdà,"C. Camí antic de Llívia, s/n 17520 Puigcerdà,Cerdanya",Fundació Hospital de Puigcerdà,1 any i 4 mesos,49,39,88
10146,Residència assistida per a gent gran - temporal o permanent,Residència Municipal per a la gent gran Vall de Ribes,"Psg. Àngel Guimerà, 6 17534 Ribes de Freser,Ripollès",Ajuntament de Ribes de Freser,1 any i 3 mesos,36,14,50
10147,Residència assistida per a gent gran - temporal o permanent,Residència Geriàtrica Casal dels Avis de Ripoll (servei de residència assistida),"Av. Comte Guifré, s/n 17500 Ripoll,Ripollès",Fundació Guifré,5 mesos,55,15,70
10149,Residència assistida per a gent gran - temporal o permanent,Residència Pi i Sunyer,"C. Josep Romañach, s/n 17480 Roses,Alt Empordà","Vigo, SCCL",11 mesos,96,42,138
10151,Residència assistida per a gent gran - temporal o permanent,Residència Les Vetes,"C. Sant Antoni, 2 17190 Salt,Gironès",Fundació Privada Les Vetes,Sense llista d'accés,3,51,54
10152,Residència assistida per a gent gran - temporal o permanent,Sant Feliu de Guíxols Gent Gran,"Pça. Miquel Murlà, s/n 17220 Sant Feliu de Guíxols,Baix Empordà",Ajuntament de Sant Feliu de Guixols,1 any i 5 mesos,85,5,90
10153,Residència assistida per a gent gran - temporal o permanent,Residència Surís Gent gran,"C. Sant Bonaventura, 35-53 17220 Sant Feliu de Guíxols,Baix Empordà",Fundació Guíxols Surís,1 any i 6 mesos,32,32,64
10154,Residència assistida per a gent gran - temporal o permanent,Residència la Salut - Centre de serveis per a la gent gran,"Pça. ca les Hermanes, 1 17174 Sant Feliu de Pallerols,Garrotxa","Gestora d'Administració i Atenció a la Vellesa d'Olot i Comarca, Societat Limitada",,,21,
10155,Residència assistida per a gent gran - temporal o permanent,Residència Geriàtrica Les Oliveres,"Urb. Can Simon, s/n 17150 Sant Gregori,Gironès","Resillar franquicia, SL",1 any,34,42,76
10156,Residència assistida per a gent gran - temporal o permanent,Residència de la Tercera Edat els Avets,"C. Paratge Can Lladó, 6 (Sant Medir) 17199 Sant Gregori,Gironès","Residència de la Tercera Edat els Avets, SLU",1 any i 1 mes,25,17,42
10157,Residència assistida per a gent gran - temporal o permanent,Residència de gent gran Sant Hilari,"Psg. 14 d'abril, s/n 17403 Sant Hilari Sacalm,Selva",Ajuntament de Sant Hilari Sacalm,7 mesos,57,18,75
10158,Residència assistida per a gent gran - temporal o permanent,Fundació Emma-Residència Assistida,"Ctr. de Camprodon, 9 17860 Sant Joan de les Abadesses,Ripollès",Fundació Emma,1 any i 10 mesos,26,33,59
10159,Residència assistida per a gent gran - temporal o permanent,Residència Geriàtrica Sant Salvador d'Horta - Servei de residència assistida,"C. Les Argiles, s/n 17430 Santa Coloma de Farners,Selva",Ajuntament de Santa Coloma de Farners,1 any i 3 mesos,79,4,83
10160,Residència assistida per a gent gran - temporal o permanent,Residència Ca l'Oller,"C. Major, 32-34 17430 Santa Coloma de Farners,Selva","Residència Ca l'Oller, SL",1 any i 8 mesos,22,22,44
10161,Residència assistida per a gent gran - temporal o permanent,Residència Geriàtrica Mas Moner,"C. Terri, s/n (Mas Moner) 17430 Santa Coloma de Farners,Selva","Selvager, SL",,,32,
10162,Residència assistida per a gent gran - temporal o permanent,Residència Torreblanca,"C. Sant Pere, 20 17857 Sant Joan les Fonts,Garrotxa","Suara Equipaments Socials, SL",4 mesos,49,14,63
10163,Residència assistida per a gent gran - temporal o permanent,Residència de Gent Gran Sils,"Ctr. C-555, Km 2,3 (Camps de l'Hostal-Mallorquines) 17410 Sils,Selva","Residència de Gent Gran Sils, SL",1 any i 2 mesos,54,26,80
10164,Residència assistida per a gent gran - temporal o permanent,Residència Geriàtrica Vila Vella,"Psg. Vicenç Bou, 25 17257 Torroella de Montgrí,Baix Empordà",Fundació Privada Hospital-Asil de Pobres i Malalts de Torroella de Montgrí,11 mesos,50,12,62
